idJeu;Nom du jeu;Auteur;Éditeur;nb joueurs;âge min;Durée;Type;Notice;Zone plan;Zone bénévole;idZone;À animer;Reçu;Mécanismes;Thèmes;Tags;Description;Image;Logo;Vidéo
1048;Puzzlegend - Sherlock Holmes;Yoann Levet;Blue Orange;1 à 2 joueurs;8 ans;30 mn;Tout public;https://blueorangegames.eu/wp-content/uploads/2023/01/Puzzlegend-SherlockHolmes-Rules-FR-scaled.jpg;Esplanade-Centre 4;;185;oui;oui;Cartes,Coopératif;Puzzle, Sherlock Holmes;Puzzle, Sherlock Holmes,Cartes,Coopératif;Revivez le temps d’un carnet la légende d’un illustre personnage. Progressez dans son histoire en résolvant une série de puzzles de plus en plus difficiles. Vous êtes appelé afin de résoudre un terrible crime. Interrogez les témoins et éliminez les suspects afin de démasquer le vrai coupable !;https://blueorangegames.eu/wp-content/uploads/2023/03/Puzzlegend-Sherlock-3DBox.jpg;https://blueorangegames.eu/wp-content/uploads/thegem-logos/logo_2f8ee8a896e01b1b1f5df5ebcef34819_2x.png;
1049;Erune;Quentin Deleau;Arkada Studio;1 à 5 joueurs;14 ans;90 mn;Tout public;https://cdn.1j1ju.com/medias/2e/7a/41-erune-regle.pdf;Antigone-Sud 5;;195;non;oui;Affrontement,Avec application,Coopératif,Dungeon Crawler,Jeu de rôle,Pouvoir;Médiéval, Fantastique;Médiéval, Fantastique,Affrontement,Avec application,Coopératif,Dungeon Crawler,Jeu de rôle,Pouvoir;Entrez dans le monde d'Erune et parcourez ses donjons les plus sombres... Vivez des quêtes épiques, combattez des hordes de monstres et déjouez les plans diaboliques du maître des ombres !;https://i0.wp.com/arkada.studio/wp-content/uploads/2021/09/HEROIC_BOX_1000x1000_Spiel_21.jpg;https://i0.wp.com/arkada.studio/wp-content/uploads/2022/02/Arkada-Speak-With-Your-Game.png?w=1080&ssl=1;https://www.youtube.com/watch?v=qGYvEqb4UhU
1050;Spark Riders 3000;Arkada Studio;Arkada Studio;1 à 4 joueurs;10 ans;60 mn;Tout public;https://arkada.studio/wp-content/uploads/2022/09/FR_SPARKRIDERS_LivreRegles.pdf;Antigone-Sud 5;;195;non;oui;Avec application,Coopératif,Dés,Solo;Science Fiction;Science Fiction,Avec application,Coopératif,Dés,Solo;Incarnez l'équipage du Spark, le vaisseau spatial doté de l'IA la plus avancée de l'univers. Votre mission est de livrer de précieuses cargaisons aux quatre coins de la galaxie pour assurer la survie de l'humanité. Attention, des pirates extraterrestres et des environnements hostiles vous attendent, alors seuls les meilleurs arriveront en un seul morceau.;https://cf.geekdo-images.com/NSNgxuCvCyyxy7dTL7bpIA__itemrep/img/npnuOk2OK60V9pXaCySRA_-1pxc=/fit-in/246x300/filters:strip_icc()/pic7037102.jpg;https://i0.wp.com/arkada.studio/wp-content/uploads/2022/02/Arkada-Speak-With-Your-Game.png?w=1080&ssl=1;https://arkada.studio/page-kickstarter-francaise/
1051;Empédocle Kyklo;Alexis Suard;Poptalks;2 à 5 joueurs;10 ans;30 mn;Tout public;https://www.poptalks.com/wp-content/uploads/2023/02/empedocle_kyklo_finale_v2.pd.pdf;Antigone-Sud 5;;195;non;oui;Dés;;Dés;A la demande du Grand Architecte, chacun cherche à briser le cycle d’Empédocle pour stabiliser le Monde Terrestre du côté de l’Amour. Pour cela, les forces doivent se débarrasser de leur Haine.;https://www.poptalks.com/wp-content/uploads/2022/11/annonce_sortie_empedocle_kyklo_v3.png;https://www.poptalks.com/wp-content/uploads/2022/08/cropped-296995420_5266472316767673_1086588367184898966_n.png;https://www.poptalks.com/empedocle/
1052;Wuxing Duel;Alexis Suard;Poptalks;2 joueurs;6 ans;20 mn;Tout public;https://www.poptalks.com/wuxing-duel/;Antigone-Sud 5;;195;non;oui;Casse-tête;Chine, Duel;Chine, Duel,Casse-tête;Anticipez les mouvements de votre adversaire pour maîtriser le Wuxing. Les Wuxing sont les cinq éléments (xing) chinois (wu). Chaque élément détruit ou engendre deux éléments et est lui-même détruit ou engendré par deux autres éléments.;https://www.poptalks.com/wp-content/uploads/2023/03/tuiles_wuxing_duel_pour_site_web_v1-1024x686.png;https://www.poptalks.com/wp-content/uploads/2022/08/cropped-296995420_5266472316767673_1086588367184898966_n.png;
1054;Rainbow 7;Alexandre Emerit, Antoine Davrou;Ghost Dog Games;2 à 5 joueurs;8 ans;20 mn;Tout public;https://cdn.1j1ju.com/medias/d6/86/53-rainbow-7-regle.pdf;Antigone-Sud 4;Antigone-Sud 4d;209;oui;oui;Cartes;Crachins, averses, orages ! Mais après, il y a des arcs-en-ciel non ?;Crachins, averses, orages ! Mais après, il y a des arcs-en-ciel non ?,Cartes;Rainbow 7 est un jeu de cartes fun, rapide, malin et coloré dont on enchaîne les parties sans se rendre compte du temps qui passe.;http://ghostdoggames.com/wp-content/uploads/2022/04/RAINBOW7_BOX3D_Right-1.jpg;http://ghostdoggames.com/wp-content/uploads/2021/10/Logo_Noir_Blanc_Fond-1.png;https://youtu.be/3etD9axVids
1055;Myriades;Romaric Galonnier, Benoit Turpin;Ghost Dog Games;1 à 5 joueurs;7 ans;20 mn;Tout public;https://www.youtube.com/watch?v=Enih2mq81ko;Antigone-Sud 4;Antigone-Sud 4d;209;oui;oui;Pose de tuiles,Temps réel;Mer, Îles;Mer, Îles,Pose de tuiles,Temps réel;Le Grand Océan s'étend sur tout le monde connu, et l'archipel des Myriades se trouve au milieu de cette étendue. Vous êtes un jeune capitaine, à la tête d'une petite flotte, et vous parcourez les mers à la recherche de quelques îles hospitalières où votre peuple pourra s'installer et prospérer dans le bonheur.;https://cf.geekdo-images.com/NGDfEBSfp_uAoFimf8VvtA__itemrep/img/gEsv0me7oeUg0JmN7A2SCC6tBXs=/fit-in/246x300/filters:strip_icc()/pic7332889.jpg;http://ghostdoggames.com/wp-content/uploads/2021/10/Logo_Noir_Blanc_Fond-1.png;https://www.youtube.com/watch?v=Enih2mq81ko
1056;Boussanga;Madani Traore, Nicolas Orange;Oka Luda;1 à 4 joueurs;8 ans;30 mn;Tout public;https://cdn.1j1ju.com/medias/33/a6/78-boussanga-regle.pdf;Esplanade-Centre 2;;183;non;oui;Alignement,Damier;Abstrait, magie, nature;Abstrait, magie, nature,Alignement,Damier;Eau, Terre, Feu ou Air, c’est quand ils sont alignés que les éléments sont les plus puissants. Grâce aux cartes données par la chamane, réalisez l’alignement parfait – le « Boussanga » – et mettez les forces de la Nature de votre côté.;https://www.gigamic.com/files/catalog/products/images/product/oka-luda-boussanga-boite-3d-web.webp;https://okaluda.fr/wp-content/uploads/2018/10/cropped-logo-nicofinal-FOND-TRANSPARENT.png;https://www.youtube.com/watch?v=unFBcRZ093o
1057;Lanfeust de Troy, chapitre 1;Nathalie Saunier, Rémi Saunier;Oka Luda;2 à 4 joueurs;8 ans;20 mn;Tout public;https://okaluda.fr/lanfeust/;Esplanade-Centre 2;;183;non;oui;Dés,Exploration;Univers Lanfeust de Troy;Univers Lanfeust de Troy,Dés,Exploration;Lanfeust de Troy est un jeu d’exploration où vous incarnerez l’un des héros de la célèbre Bande-Dessinée. Un univers de magie, riche en aventures, où tous les exploits sont possibles. Combattez des monstres, explorez de sombres cavernes, pillez des trésors;https://okaluda.fr/wp-content/uploads/2023/03/lanfeust-oka-luda-boite-03b.png;https://okaluda.fr/wp-content/uploads/2018/10/cropped-logo-nicofinal-FOND-TRANSPARENT.png;
1058;Suricate;Grégory Germain, Joan Dufour;Oka Luda;2 à 4 joueurs;8 ans;20 mn;Tout public;https://okaluda.fr/suricates/;Esplanade-Centre 2;;183;non;oui;Combinaison,Coopératif;Animaux, Evasion;Animaux, Evasion,Combinaison,Coopératif;Suricates est un jeu coopératif où tous les joueurs vont devoir réaliser des combinaisons précises en déplaçant leur personnage afin de creuser un tunnel pour que leurs amis suricates puissent s’évader.;https://okaluda.fr/wp-content/uploads/2023/04/vue-boite-droite.png;https://okaluda.fr/wp-content/uploads/2018/10/cropped-logo-nicofinal-FOND-TRANSPARENT.png;
1059;Yuan;;Oka Luda;;;;Tout public;;Esplanade-Centre 2;;183;non;oui;;;;;;https://okaluda.fr/wp-content/uploads/2018/10/cropped-logo-nicofinal-FOND-TRANSPARENT.png;
1060;Fish & Cheat;Rob Piesse;Gigamic;4 à 10 joueurs;10 ans;30 mn;Ambiance;https://www.gigamic.com/files/catalog/products/rules/fish_cheat_rules_bd.pdf;Esplanade-Centre 1;;182;non;oui;Bluff,Rôles cachés;Quizz , Défis;Quizz , Défis,Bluff,Rôles cachés;Dans Fish and Cheat, les joueurs vont se succéder au rôle de celui qui pose une question sur un fait insolite drôle. Votre but est alors de découvrir la seule bonne réponse parmi les mensonges des autres joueurs. Et au tour suivant, c'est sûrement vous qui devrez inventer une réponse improbable pour embobiner le lecteur de la question!;https://www.gigamic.com/files/catalog/products/images/product/gigamic_fish-and-cheat_left_11-2022.webp;https://www.gigamic.com/images/logo.png;https://www.youtube.com/watch?v=9_4lHM5DaZE
1062;Bernard;Bakakou;Gigamic;3 à 18 joueurs;16 ans;20 mn;Ambiance;https://www.gigamic.com/files/catalog/products/rules/regles_-_bernard_-_prod_fr-001_-_ind_a_compressed.pdf;Esplanade-Centre 1;;182;non;oui;Cartes,Déduction;Devinettes, Personnages;Devinettes, Personnages,Cartes,Déduction;On pose des cartes chacun son tour et on essaie de penser à un personnage, célèbre ou non, répondant à la description qui se construit sur la table. Attention, à un moment il faudra se justifier. Si le portrait n’est pas validé, il faudra piocher. Le but : ne plus avoir de carte.;https://www.gigamic.com/files/catalog/products/images/product/gigamic_jber_3760345040013_bernard_box-left_bd.webp;https://www.gigamic.com/images/logo.png;https://www.youtube.com/watch?v=V7ThU8fu9Fc
1063;Le Poing sur la table;Olivier Mousseau;Funny Fox;3 à 8 joueurs;8 ans;15 mn;Ambiance;https://cdn.1j1ju.com/medias/78/a5/a4-le-poing-sur-la-table-regle.pdf;Esplanade-Centre 2;;183;non;oui;Cartes,Communication;Vie Quotidienne;Vie Quotidienne,Cartes,Communication;Le Poing sur la Table est un jeu dynamique et fun, où il faudra argumenter pour vous en sortir et taper du poing pour faire entendre votre voix !;https://www.gigamic.com/files/catalog/products/images/product/gigamic_fupoi_le-poing-sur-la-table_box_left_bd.webp;https://funnyfox.fr/wp-content/uploads/sites/21/2019/09/FunnyfoxNEW3-1024x715.png;https://www.youtube.com/watch?v=otGG8DFL0qc
1064;Hiroba;Johan Benvenuto, Alexandre Droit, Bertrand Roux;Funny Fox;2 à 4 joueurs;10 ans;25 mn;Ambiance;https://www.gigamic.com/files/catalog/products/rules/livret_r__gles-fr-hiroba.pdf;Esplanade-Centre 2;;183;non;oui;Logique,Majorité;Asie, Jardins;Asie, Jardins,Logique,Majorité;Dans Hiroba, placez astucieusement vos galets numérotés afin d’être majoritaires dans le plus de jardins. Reprenant le principe du Sudoku, il ne peut jamais y avoir deux galets de même valeur dans un même jardin, une même ligne ou une même colonne. Soyez fins stratèges pour contrer vos adversaires et ne négligez pas les très convoitées carpes koï qui pourront vous rapporter de précieux points. Parviendrez-vous à garder le contrôle et rester zen face à vos adversaires ?;https://www.gigamic.com/files/catalog/products/images/product/hiroba_fr_left_web.webp;https://funnyfox.fr/wp-content/uploads/sites/21/2019/09/FunnyfoxNEW3-1024x715.png;https://www.youtube.com/watch?v=X0Supd94BAs
1065;Rainforest;Johannes Goupy;Funny Fox;3 à 6 joueurs;8 ans;30 mn;Tout public;https://cdn.1j1ju.com/medias/2b/05/16-rainforest-regle.pdf;Esplanade-Centre 2;;183;non;oui;Connexions,Pose de tuiles;Préservation de la nature;Préservation de la nature,Connexions,Pose de tuiles;Dans Rainforest, agencez harmonieusement votre jungle avec les différents types de végétation et réintroduisez les espèces animales emblématiques de la région pour aider à leur préservation : singes, grenouilles, papillons ou encore perroquets. Mais n’oubliez pas d’assurer la pérennité de votre animal totem, car il pourrait vous rapporter de précieux points. Parviendrez-vous à faire de votre jungle un berceau de la diversité ?;https://www.gigamic.com/files/catalog/products/images/product/gigamic_furai_rainforest_box-left.webp;https://funnyfox.fr/wp-content/uploads/sites/21/2019/09/FunnyfoxNEW3-1024x715.png;https://www.youtube.com/watch?v=4E2NxigxrT0
1066;The Crown;Thibault Gastaud;Itanooki;3 à 8 joueurs;10 ans;15 mn;Ambiance;https://www.kickstarter.com/projects/itanooki/the-crown/?ref=kicktraq;Antigone-Sud 5;;195;non;oui;Cartes;Médiéval;Médiéval,Cartes;Pour gagner une partie de The Crown, il faut soit avoir le plus grand nombre de points soit être le seul joueur à ne pas s'être fait éliminer !;https://pbs.twimg.com/media/Fp1ZleJXoAMI9N5.jpg;https://scontent-mrs2-2.xx.fbcdn.net/v/t39.30808-6/309847241_433704705560118_8949074585674925956_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=09cbfe&_nc_ohc=Y7G1;https://www.kickstarter.com/projects/itanooki/the-crown/?ref=kicktraq
1067;Vaalbara;Olivier Cipiere;Studio H;2 à 5 joueurs;10 ans;20 mn;Tout public;https://www.gigamic.com/files/catalog/products/rules/vaalbara_rulebook-fr-1.pdf;Esplanade-Centre 2;;183;non;oui;Cartes,Collection,Gestion de main;Préhistorique;Préhistorique,Cartes,Collection,Gestion de main;Sous-continent de Vaalbara, ère néolithique. Votre tribu se lance à l’exploration de terres inconnues afin d’établir des villages sédentaires. Utilisez intelligemment les talents variés de vos membres pour optimiser votre développement, étendre votre territoire et imposer votre hégémonie !;https://www.gigamic.com/files/catalog/products/images/product/1studioh_box_vaalbara.webp;https://cf.geekdo-images.com/IALiXfLAr4S63_BiaUo5Mw__itemrep/img/23zI646WO5CpzpvaLyLHaOKo0fM=/fit-in/246x300/filters:strip_icc()/pic4972566.jpg;https://videoregles.net/videoregle/vaalbara
1068;Vivarium;Frédéric Vuagnat;Studio H;2 à 4 joueurs;10 ans;30 mn;Tout public;https://www.gigamic.com/files/catalog/products/rules/vivarium_rulebook_fr_web.pdf;Esplanade-Centre 2;;183;non;oui;Cartes,Collection,Draft;Nature, Animaux;Nature, Animaux,Cartes,Collection,Draft;1898, Sibérie, le sismologue Edgar Vuntaf découvre un continent vierge de toute présence humaine, abritant une vie foisonnante, sous des formes jamais rencontrées auparavant ! Face à cette bouleversante découverte, l’élite scientifique mondiale, réunie à Paris pour l’Exposition Universelle, fonde en hâte la première société savante internationale : « Le Vivarium ». Explorateurs, zoologistes, botanistes, cartographes… vous êtes missionnés pour recenser les fascinantes espèces de ce mystérieux continent, et remplir au mieux les requêtes de vos commanditaires. Pour la science et pour le Vivarium !;https://www.gigamic.com/files/catalog/products/images/product/gigamic_stviv_vivarium_box-left_3616450014879_bd.webp;https://cf.geekdo-images.com/IALiXfLAr4S63_BiaUo5Mw__itemrep/img/23zI646WO5CpzpvaLyLHaOKo0fM=/fit-in/246x300/filters:strip_icc()/pic4972566.jpg;https://www.youtube.com/watch?v=WTkdEt6ziJI
1069;Maître Renard;Frédéric Vuagnat;Studio H;2 à 4 joueurs;7 ans;30 mn;Enfants;https://regle.escaleajeux.fr/mrena_rg.pdf;Esplanade-Centre 2;;183;non;oui;Déduction,Mémoire;Fable;Fable,Déduction,Mémoire;Le célèbre Maître Renard se fait vieux et cherche son successeur parmi les intrépides voleurs de la forêt. C'est peut-être votre chance de prouver votre talent de voleur et de prendre sa place ! Pour impressionner le vieux renard, vous devez accomplir les missions qu'il vous confiera et lui rapporter le plus gros butin de la chaumière voisine. Mais tu n'es pas le seul jeune renard ambitieux dans le coin...;https://cdn1.philibertnet.com/429119-large_default/maitre-renard.jpg;https://cf.geekdo-images.com/IALiXfLAr4S63_BiaUo5Mw__itemrep/img/23zI646WO5CpzpvaLyLHaOKo0fM=/fit-in/246x300/filters:strip_icc()/pic4972566.jpg;https://videoregles.net/videoregle/maitre-renard
1070;AracKhan Wars; Mickaël Bour, Robert Palmer;Nothing But Games;2 à 4 joueurs;14 ans;45 mn;Initiés;https://drive.google.com/file/d/1J8cA6n4o_uFYXQf1G1UgZBdwrcHlobGK/view?usp=share_link;Antigone-Sud 2;;192;non;oui;Asymétrie,Bluff,Cartes,Draft,Gestion de main,Majorité,Paris;Fantastique;Fantastique,Asymétrie,Bluff,Cartes,Draft,Gestion de main,Majorité,Paris;AracKhan Wars est un jeu de cartes tactique où deux joueurs s'affrontent en duels épiques. Prenez le contrôle d'une province d'AracKhan et défiez votre adversaire sur le champ de bataille ! Lancez l'assaut de votre armée de 23 cartes ! Lancez des sorts ! Jouez prudemment vos cartes et déjouez les plans de votre adversaire. Vos talents de stratège seront aussi importants que la valeur de vos cartes. Il n'y aura qu'un vainqueur qui émergera du 9ème round !;https://cf.geekdo-images.com/mi3ZaJ8kIHiTdDzHuJBcew__itemrep/img/x2g_c0JDKTtohqEWItxE0SDbAb4=/fit-in/246x300/filters:strip_icc()/pic6203741.jpg;https://static.wixstatic.com/media/c79105_c2d6f6164f7240488122784a6c4b8ec9~mv2.jpg/v1/fill/w_978,h_620,al_c,q_85,enc_auto/Site%20en%20construction%20-;https://youtu.be/jlXLfP3DYpE
1071;Aïe Aïe Burrito;Elan Lee, Matthew Inman, Brian S. Spence;Exploding Kittens;2 à 6 joueurs;7 ans;30 mn;Ambiance;https://dumekj556jp75.cloudfront.net/ttb/burrito-french.pdf;Esplanade-Est 1;;179;non;oui;Adresse,Cartes;Alimentation;Alimentation,Adresse,Cartes;Le jeu d'ambiance Aïe Aïe Burrito est le premier jeu de cartes au monde de balle au prisonnier. Collectez des cartes. Jouez votre main. Lancez des objets sur vos amis.;https://cdn1.philibertnet.com/484301-large_default/throw-throw-burrito.jpg;https://th.bing.com/th?id=OIP.lmwyhwkn6Lvc9lYPo4am6AHaHa&w=250&h=250&c=8&rs=1&qlt=90&o=6&pid=3.1&rm=2;https://www.youtube.com/watch?v=8LbWXDAfg4I
1072;Aïe Aïe Avocat;Elan Lee, Matthew Inman, Brian S. Spence;Exploding Kittens;2 à 6 joueurs;7 ans;30 mn;Ambiance;;Esplanade-Est 1;;179;non;oui;Adresse,Cartes;Alimentation;Alimentation,Adresse,Cartes;Le jeu d'ambiance Aïe Aïe Avocat est un jeu de cartes de balle au prisonnier. Collectez des cartes. Jouez votre main. Lancez des objets sur vos amis.;https://cdn1.philibertnet.com/570343-large_default/aie-aie-avocat.jpg;https://th.bing.com/th?id=OIP.lmwyhwkn6Lvc9lYPo4am6AHaHa&w=250&h=250&c=8&rs=1&qlt=90&o=6&pid=3.1&rm=2;
1073;Mantis;Jeremy Posner, Ken Gruhl;Exploding Kittens;2 à 6 joueurs;7 ans;30 mn;Ambiance;https://ek-instructions.s3.amazonaws.com/mantis/Mantis_Instructions.pdf;Esplanade-Est 1;;179;non;oui;Cartes,Collection,Draft;Animaux;Animaux,Cartes,Collection,Draft;Mantis est un jeu de cartes coloré et impitoyable, simple et profond.;https://cdn2.philibertnet.com/571461-large_default/mantis.jpg;https://th.bing.com/th?id=OIP.lmwyhwkn6Lvc9lYPo4am6AHaHa&w=250&h=250&c=8&rs=1&qlt=90&o=6&pid=3.1&rm=2;
1074;Branle-Bas de Wombat;Elan Lee, Matthew Inman, Cory O'Brien;Exploding Kittens;3 à 6 joueurs;7 ans;30 mn;Ambiance;;Esplanade-Est 1;;179;non;oui;Adresse,Bluff,Cartes,Construction,Rôles cachés,Semi-coopératif,Temps réel;Animaux;Animaux,Adresse,Bluff,Cartes,Construction,Rôles cachés,Semi-coopératif,Temps réel;Branle-Bas de Wombat est un jeu de dextérité qui mêle coopération et perfidie ! Tentez de bâtir trois tours avant que les adversaires ne les détruisent !;https://cdn3.philibertnet.com/571414-thickbox_default/branle-bas-de-wombat.jpg;https://th.bing.com/th?id=OIP.lmwyhwkn6Lvc9lYPo4am6AHaHa&w=250&h=250&c=8&rs=1&qlt=90&o=6&pid=3.1&rm=2;
1075;Jooky Jooky;Koby Ben-Aroush;Synapse Game;2 à 5 joueurs;6 ans;30 mn;Tout public;https://www.dropbox.com/s/pjj7c9xtdvmp32i/FR-JookyJooky-Rulebook-web.pdf?dl=0;Esplanade-Est 1;;179;non;oui;Cartes,Collection,Observation,Rapidité;Chasse aux cafards;Chasse aux cafards,Cartes,Collection,Observation,Rapidité;Dans Jooky Jooky, les joueurs observent la carte défi dévoilée et doivent être le plus rapide à taper sur Jooky le cafard ou sur la bonne carte, avec leur tapette.;https://cdn3.philibertnet.com/572151-large_default/jooky-jooky.jpg;https://jeuxsynapsesgames.com/wp-content/themes/synapses-games/images/synapses-games-logo.svg;https://www.youtube.com/watch?v=AlZCgwuLYKo
1076;Mow;Bruno Cathala;Hurrican Games;2 à 10 joueurs;7 ans;45 mn;Tout public;https://hurricangames.com/wp-content/uploads/hurrican-games-mow-regles.pdf;Esplanade-Est 1;;179;non;oui;Cartes,Défausse;Animaux;Animaux,Cartes,Défausse;L’herbe est verte, une légère brise s’est levée et le soleil va bientôt se coucher. Il est temps de rassembler les vaches pour les ramener à l’étable. Mais certaines sont infestées de mouches… et on n’aime pas les mouches! Evitez d’en avoir trop si vous voulez être le joueur préféré de ces majestueuses créatures.;https://cdn2.philibertnet.com/554899-large_default/mow-boite-a-meuh-.jpg;https://hurricangames.com/wp-content/uploads/2022/07/hurricangames-logo-coin-850x650-1.png;https://videoregles.net/videoregle/mow
1077;Challengers;Johannes Krenner, Markus Slawitscheck;Zman Games;1 à 8 joueurs;10 ans;45 mn;Tout public;https://cdn.1j1ju.com/medias/25/dc/8b-challengers-regle.pdf;Esplanade-Est 2;;180;non;oui;Affrontement,Asymétrie,Combinaison,Deck building;Sports;Sports,Affrontement,Asymétrie,Combinaison,Deck building;Challengers est un jeu interactif de deck building avec un mode de jeu de tournoi original pour 1 à 8 joueurs. Jouez individuellement ou avec un groupe d'amis ! À chaque tour, chaque joueur améliore son deck avec de nouveaux personnages et affronte de nouveaux adversaires. Les deux joueurs les plus populaires participeront ensuite à la finale pour une délicieuse victoire !;https://cdn2.philibertnet.com/571745-large_default/challengers.jpg;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkfQW3S6WIGLNV2P4_dFdIx3kXyBNTH_UzhKqWbpeAXw&s;https://www.youtube.com/watch?v=FN8Z674jPoU
1078;Chronicles of avel;Przemek Wojtkowiak;Rebel Studio;1 à 4 joueurs;8 ans;120 mn;Tout public;https://cdn.1j1ju.com/medias/f5/ce/a6-chronicles-of-avel-regle.pdf;Esplanade-Est 2;;180;non;oui;Coopératif,Dés;Médiéval, Fantastique;Médiéval, Fantastique,Coopératif,Dés;Chronicles of Avel est un jeu de société coopératif pour toute la famille. Incarnez de courageux héros et héroïnes dont la mission est de sauver votre pays magique.;https://cdn3.philibertnet.com/554827-large_default/chronicles-of-avel.jpg;https://cf.geekdo-images.com/UIiwFsGSvHccjqu0701soQ__itemrep/img/r9KY44PIt1BI3jLjSSY941HRxMA=/fit-in/246x300/filters:strip_icc()/pic5913945.png;https://www.youtube.com/watch?v=T9cTnPCZ5M0
1079;Gardiens des saisons;Anaïs Raynaud, Julien Sentis;Space Cow;2 à 4 joueurs;7 ans;45 mn;Tout public;https://www.spacecow.fr/_files/ugd/59baa2_8c5a38593e394ade8e05f18686504895.pdf;Esplanade-Est 2;;180;non;oui;Cartes,Coopératif;Fantastique, Animaux;Fantastique, Animaux,Cartes,Coopératif;Gardiens des Saisons est un jeu coopératif et familial composé de 5 aventures rejouables.;https://cdn3.philibertnet.com/570347-large_default/gardiens-des-saisons.jpg;https://plateaumarmots.fr/wp-content/uploads/2018/07/Logo_Space_Cow.jpg;https://www.youtube.com/watch?v=sYA8NqjnmOU
1080;Attrape-Monstres;Justin De Witt;Space Cow;1 à 4 joueurs;4 ans;20 mn;Enfants;https://cdn.1j1ju.com/medias/32/04/07-attrape-monstres-regle.pdf;Esplanade-Est 2;;180;non;oui;Coopératif;Médiéval, Fantastique;Médiéval, Fantastique,Coopératif;Dans Attrape-Monstres les joueurs jouent tous ensemble afin d’arrêter les monstres avant qu’ils n’atteignent le château. Ce jeu familial coopératif permettra aux jeunes joueurs d’appréhender les formes et les couleurs.;https://cdn3.philibertnet.com/518953-large_default/attrape-monstres.jpg;https://plateaumarmots.fr/wp-content/uploads/2018/07/Logo_Space_Cow.jpg;https://www.youtube.com/watch?v=AvvKZhPJYm
1081;Skull;Hervé Marly;Space Cowboy;3 à 6 joueurs;10 ans;30 mn;Tout public;https://cdn.1j1ju.com/medias/b0/ce/d0-skull-regle.pdf;Esplanade-Est 1;;179;non;oui;Bluff;Divers;Divers,Bluff;Défiez vos amis avec le jeu de bluff Skull Silver ! Fleur ou tête de mort ? Semez le doute chez vos adversaires dans ce jeu décalé aussi simple qu'efficace.;https://cdn1.philibertnet.com/235191-large_default/skull-silver.jpg;https://cf.geekdo-images.com/ZyCgVPxUdzSg4dUx5cCzVw__itemrep/img/buWc8E5B89nx-iiKoKscBEfhziE=/fit-in/246x300/filters:strip_icc()/pic2617614.png;https://videoregles.net/videoregle/skull-roses
1082;sonic super teams;Max Gerchambeau;Zygomatic;2 à 4 joueurs;7 ans;30 mn;Tout public;https://regles2jeux.fr/wp-content/uploads/2022/12/Sonic-super-team-regle.pdf;Esplanade-Est 2;;180;non;oui;Course;Jeu vidéo;Jeu vidéo,Course;Sonic Super Teams est un jeu de course palpitant au rythme effréné. Choisissez votre équipe et jouez avec les personnages emblématiques de Sonic. Boostez votre équipe avec les anneaux dorés, et utilisez des pics pour piéger et ralentir vos adversaires. Soyez la première équipe à franchir la ligne d'arrivée pour gagner;https://cdn3.philibertnet.com/547672-large_default/sonic-super-teams.jpg;https://www.zygomatic-games.com/wp-content/uploads/2022/03/logo_zygomatic_couleur.jpg;https://www.youtube.com/watch?v=cBDegtzWKjE
1083;dobble connect;;Zygomatic;2 à 8 joueurs;8 ans;30 mn;Tout public;;Esplanade-Est 1;;179;non;oui;Cartes,Observation,Rapidité;Vie quotidienne;Vie quotidienne,Cartes,Observation,Rapidité;Trouvez la paire et alignez les hexagones ! Jouez à Dobble en équipes ! Retrouvez le seul symbole commun et aligner 4 cartes. De nouvelles règles amusantes pour s'amuser en famille ou entre amis !;https://cdn1.philibertnet.com/570384-large_default/dobble-connect.jpg;https://www.zygomatic-games.com/wp-content/uploads/2022/03/logo_zygomatic_couleur.jpg;
1084;Chromino;Louis Abraham;Asmodee;1 à 8 joueurs;7 ans;;Tout public;https://www.letempledujeu.fr/IMG/pdf/as-chro04.pdf;Esplanade-Est 1;;179;non;oui;Pose de tuiles;Abstrait;Abstrait,Pose de tuiles;Chromino est une captivante variante du jeu de domino utilisant les couleurs pour troubler l'esprit et la réflexion des joueurs. Un jeu simple de tactique et d'observation.;https://cdn2.philibertnet.com/322655-large_default/chromino-.jpg;https://cdn.svc.asmodee.net/production-asmodeefr/uploads/2021/06/asmodee-logo.svg;https://www.youtube.com/watch?v=4bGxUmSIirE
1085;Tokaido duo;Antoine Bauza;Fun Forge;2 joueurs;8 ans;45 mn;Tout public;https://cdn.1j1ju.com/medias/89/43/16-tokaido-duo-regle.pdf;Esplanade-Est 2;;180;non;oui;Collection,Parcours;Voyage (Japon);Voyage (Japon),Collection,Parcours;Tokaido Duo est la version pour deux joueurs du célèbre jeu Tokaido. Incarnez trois voyageurs, sur l'île japonaise de Shikoku et marquez le plus de points et optimisant leurs déplacements. Un jeu d'Antoine Bauza, illustré par Naiade;https://cdn2.philibertnet.com/552577-large_default/tokaido-duo.jpg;https://www.funforge.fr/public/images/logo-funforge-small.png;https://www.youtube.com/watch?v=CEMPQMQBtIA
